device_id,data_status,lat,lng,speed_kmph,ist_date
150218223,A,12.846536,77.671623,0,6/1/2016 2:00:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:01:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:00:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:00:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:01:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:01:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:02:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:02:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:02:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:02:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:02:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:02:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:03:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:03:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:03:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:03:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:03:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:03:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:04:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:04:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:04:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:04:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:04:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:04:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:05:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:05:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:05:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:05:00
150218223,A,12.846763,77.672127,0,6/1/2016 2:05:00
150218223,A,12.846786,77.672112,0,6/1/2016 2:05:00
150218223,A,12.846946,77.672104,0,6/1/2016 2:05:00
150218223,A,12.846869,77.672165,0,6/1/2016 2:06:00
150218223,A,12.846772,77.672112,0,6/1/2016 2:06:00
150218223,A,12.846657,77.672188,9,6/1/2016 2:06:00
150218223,A,12.846444,77.672218,12,6/1/2016 2:06:00
150218223,A,12.846457,77.672226,10,6/1/2016 2:06:00
150218223,A,12.84636,77.672234,7,6/1/2016 2:06:00
150218223,A,12.846438,77.672165,6,6/1/2016 2:07:00
150218223,A,12.846438,77.672165,7,6/1/2016 2:07:00
150218223,A,12.846405,77.67215,5,6/1/2016 2:07:00
150218223,A,12.846402,77.672127,0,6/1/2016 2:07:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:07:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:07:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:07:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:07:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:08:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:08:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:08:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:08:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:08:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:08:00
150218223,A,12.846364,77.672104,5,6/1/2016 2:09:00
150218223,A,12.846364,77.672104,5,6/1/2016 2:09:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:09:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:09:00
150218223,A,12.846364,77.672104,5,6/1/2016 2:09:00
150218223,A,12.846364,77.672104,6,6/1/2016 2:09:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:10:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:10:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:10:00
